id,text,label,predictor,confidence
2693,"hehe apple opens a temporary apple retail store in austin, just for the ipad2 launch for all the #sxsw geeks <URL>",2,,
2694,Every game or app ad in the #SXSW Interactive guide shows either an iPhone or iPad. AT&amp;T &amp; SXSW's two promos show WP7 &amp; Android.,2,,
2695,Buy online or wait in line? RT@mention Apple Sets Up Temporary Store for #SXSW <URL>,2,,
2696,The Google party line starts behind me. Ha! The Germ has put her towel down early... #sxsw,1,,
2697,"1/4 of the people in line for the iP*d 2 #SXSW (@mention Apple Store, SXSW) <URL>",2,,
2698,Looks like pop up Apple store is opening...apple store employees emerging into the queue #sxsw,2,,
2699,WOW! Apple pop up store downtown #Austin projecting 1/4 million+ profits this weekend alone! They may stay past this weekend #SXSW,1,,
2700,OMG. Apple pop-up retail at #sxsw? Please let them have a full palette of iPad2's and a truck parked out back,1,,
2701,Use Google profile or FB as  entry point? FB too personal? Try Digg or Google Reader to draw people in. #hireme #sxsw,1,,
2702,#SXSW hire qualified and talented women consciously early on in #startups to achieve success - Google did!,1,,
2703,Has anyone read or heard anything about Google Circles? #sxsw,2,,
2704,if you are ready to take your tech geekdom to a whole new level at #sxsw you will need the Twitter or Google hi-tops <URL>,1,,
2705,"wow, apple really thought about it and #SXSW - <URL>",1,,
2706,LOL 2 true RT @mention It's official: people using the iPad 2 to take photos just look weird. #SXSW,3,,
2707,YES PLEASE RT@mention At #SXSW and want to win an iPad? Get on the case with @mention @mention and @mentionR,1,,
2708,"Get in the season with Clover Touch:
<URL> #Games #STPATRICK",2,,
2709,"#SXSW Come see Bitbop in Austin #gdgtaustin at the PureVolume House
504 Trinity on Monday, March 14th <URL>",2,,
2710,Did anyone see/visit  the temporary Apple Store at #SXSW ?,1,,
2711,Has anyone seen the pop up stores in Austin like CNN restaurant and Apple plus all the food trucks? #sxsw #apple,2,,
2712,"Ah, a nice simple idea. RT @mention Hello, Holler Gram! Get to know @mention new iPad app <URL> #hollergram #sxsw",1,,
2713,Does apple stay in downtown Austin? I think yes. @mention Apple's popup #SXSW store - Detail belies 2wk lifespan <URL>,2,,
2714,Trying the Steve Wozniak drink free thanks to Google #H4ckers #SXSW   @mention Speakeasy <URL>,1,,
2715,Temp Apple Store 6th St  Austin #sxsw closed for night &quot;they're out of stuff' says Austin cops barring the door!,2,,
2716,Temp Apple store in Austin has quite a few #iPAD2 left... #SXSW,2,,
2717,Temp Apple store is killing it in Austin. Selling out early EVERY day. #sxsw,1,,
2718,The #apple store popped up at #sxsw with a huge crowd waiting for the geek dreams to come true.  <URL>,1,,
2719,"Temp Apple store set up in downtown #Austin. via â€œ@mention Before It Even Begins, Apple Wins #SXSW <URL> dtph.comâ€ù",2,,
2720,#sxsw live stream not working on iPad #fail <URL>,3,,
2721,SXSW Apple Survival Kit - Iâ€™m taking more apple stuff with me to #sxsw than I am clothes <URL>,1,,
2722,Hmm... the sxsw.com/interactive/live stream isn't ipad/mobile compatible. Maybe next year. #sxsw,3,,
2723,Let's make that a temp-to-hire position RT @mention Apple to open temporary store for #SXSW at 6th and Congress <URL>,2,,
2724,"Used to be that only the small upstarts (Twitter) played at SXSW. Not the big guys making moves: Apple, Google. #sxsw",2,,
2725,Third time the charm?&gt;&gt;&gt; #Google to launch new social network at #SXSW? - CNET News <URL>,1,,
2726,Yay!  Love the iPad 2!  Perfectly portable for all of the travel we've been doing!  Thanks #sxsw pop-up store!,1,,
2727,Looks like the line for the Apple pop-up store on Congress Ave is already down to the end of the block..  #SXSW #SteveJobsWins,2,,
2728,C43: Quite the Specimen <URL> [codes valid: 8:00-11:59:59a 03/15/11] #infektd #sxsw #cvdc,2,,
2729,Gotta love this #SXSW Google Calendar featuring top parties/ show cases to check out.  RT @mention via @mention =&gt;<URL>,1,,
2730,Looks like this was a fun session at #SXSW: &quot;Mistakes Made Building Nextflix for iPhone&quot;: <URL>,1,,
2731,Front Gate Tickets Present The Morning After Party 3/18 <URL> #SXSW Music,2,,
2732,"I may have to hide all #SXSW tweets. I think the Apple pop-up store was the final straw. Yes, I'm jealous.",1,,
2733,Would like to know which LBS app I downloaded has commandeered my iPhone's geolocation setting &amp; won't relinquish. #batterykiller #SXSW,3,,
2734,Good place to test it. Will it be edgy enough? @mention Q2 - Google's check in offers? Testing at #sxsw <URL> #smccolumbus,2,,
2735,"#SXSW come to the #privacybootcamp for startups with @mention @mention Google, Facebook in ACC 9ABC. Starting now. #sxswi",2,,
2736,Brains are to zombies like content is to google - @mention quoted by @mention #contentrules #sxsw,2,,
2737,Brains are to zombies like content is to Google - &quot;Content Rules&quot; @mention #SXSW,2,,
2738,The Google Tv to IPad App: the connected tv experience talk was super rad! #sxsw #sxsw11,1,,
2739,every time u hold yur ipad 2 up in the air to snap a pic it reminds me of a priest holding up a bible. except designed in california. #sxsw,2,,
2740,Great! See u there  RT @mention I'll be at the Austin Convention Center today w/ my @mention fam... showing my new iPhone game. #SXSW,1,,
2741,"Foursquare ups the game, just in time for #SXSW <URL> - Still prefer @mention by far, best looking Android app to date.",1,,
2742,All iphone users kill yo self if u hated on ubertwitter New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW,1,,
2743,Are iPhone users really this clueless about the Android OS / UI? Or does this presentation seem basic for everyone else too? #sxsw,2,,
2744,"Hey iPhone users: if you have both Instagram and Hipstamatic, which do you enjoy using more? #SXSW week is sure making things interesting.",2,,
2745,Attn: dude using new iPad as a camera in the middle of an overcrowded #sxsw presentation. You rock. #fail,2,,
2746,"The iPhone version of Flipboard is being totally redesigned for that platform, @mention says #sxsw",2,,
2747,Loving the video of Google Geo geeks skiing at  Lake Tahoe.  #marissagoogle #SXSW,2,,
2748,I love the waves!!!!!! <URL> iPad Webber #japan #sxsw,1,,
2749,N14: There will be Blood <URL> [codes valid: 4:00-7:59:59p 03/12/11] #infektd #sxsw #necro,2,,
2750,Just spoke with google about how they are using semantic tech to make searching user reviews better #sxsw #cmswire #web30,1,,
2751,traded the Xoom I won at the JS party for the iPad 2 @mention won #sxsw #winwin #winning #tigerblood,1,,
2752,Looks like you may be able to fork over the cash for a new #ipad2 at ##sxsw <URL>,2,,
2753,Doing an e-mail interview with @mention who is in Japan with just an iPhone. This week has been nothing if not surprising. #SXSW,2,,
2754,"Mr. Google, @mention : Do you recommend submitting to article banks as an SEO strategy? <URL> (I'm not a big fan.) #sxsw",2,,
2755,"Dear Apple, could you roll a hot dog cart full of iPad 2's down to the Austin Convention center. (And bring hot dogs?) #sxsw",1,,
2756,"So strange, mixed tweets of #ipad spammers, #sxsw, and regular life together w/Pacific Rim rocking near nuclear disaster. Does not compute",2,,
2757,"[On iPhone, mute tags, people, conversationsâ€_] &quot;so does @mention for those on mobile #SXSW #notatSXSW &quot; [RT @mention",2,,
2758,"New iPhone, new iPad 2, and they come running as fast as they can, cuz every girl crazy about a sharp Mac man... *strums guitar*  #SXSW",1,,
2759,pdparticle: @mention Who said you won't be able to get the iPad 2 at #SXSW? Apple is opening a pop-up store i... <URL>,2,,
2760,Now online: First iPad 2 in the Wild at #SXSW <URL>,2,,
2761,"Cover time! #sxsw (@mention Apple Store, SXSW w/ 9 others) <URL>",1,,
2762,Hey People! Down here at #sxsw and we are about to launch @mention  Follow for all the details and a chance for a free iPad 2 !,1,,
2763,so awesome! RT @mention knitted staircase in attendance at #sxsw party tomo 7pm hosted by @mention &amp; @mention <URL>,2,,
2764,I want one!! It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch <URL>,1,,
2765,"Oh, #Apple... you are ridiculous: Before It Even Begins, Apple WinsÂ #SXSW <URL> via @mention",1,,
2766,"Yes, there's a line in front of the all-but-confirmed pop-up Apple Store at #SXSW. <URL>",2,,
2767,"Yes, there's a line in front of the all-but-confirmed pop-up Apple Store at #SXSW. <URL> /via @mention",2,,
2768,it's apple's decision though to not partake in the discussion and be open / dev friendly #browserwars #sxsw /cc @mention,2,,
2769,Hope there's time left for Poked Liked and retweeted and Google love story (social vs search). #sxsw,2,,
2770,"Foursquareâ€™s Extra Special: A Revamped, Fully Automated Merchant Platform <URL> #DennisCrowley #iPhone #SXSW",2,,
2771,Genius idea RT @mention Apple Popup Store at #SXSW <URL>,1,,
2772,Had no idea that @mention quietly launched its Hotpot review product last fall #outoftheloop #sxsw.  Look into it.,2,,
2773,Update: heading to the apple store so I can buy an iPad. #sxsw,1,,
2774,"C'mon already - @mention to Launch Major New Social Network Called Circles, Possibly Today by @mention <URL> via @mention #SxSW",2,,
2775,Getting ready for &quot;iPad design headaches&quot; #sxsw,3,,
2776,Getting ready for #sxsw by installing @mention on my iPhone. Woot! <URL>,1,,
2777,"Getting ready for a session on Designing iPad Interfaces by Lynn Teo. Ballroom A, Austin Convention Center. #sxsw",2,,
2778,Getting ready for Designing iPad Interfaces #SXSW (@mention ACC - Ballroom A w/ 39 others) [pic]: <URL>,2,,
2779,Getting ready for my iPad 2 vs Android panel at #SXSW come check it out at 230!,2,,
2780,"Getting ready for Your Mom Has An IPad: Designing For Boomers.
<URL> #SXSW",2,,
2781,"#sxsw already paying dividends, discovered a couple of cool apps for iPhone and Android.",1,,
2782,#AAPL already the big winner at #sxsw <URL> #in,2,,
2783,Getting ready to hear about the @mention road map from VP Product Marissa Mayer.  Pls tell me you're going to focus on search.... #SXSW,2,,
2784,#google real time location data as a layer on google earth gives breathtaking visual data #SxSW,1,,
2785,I never realized how shitty by iphone battery was until #sxsw I'm charging every few hours,3,,
2786,"...This really puts the whole #iPad release, and #sxsw in perspective, doesn't it?",2,,
2787,I am so jealous of @mention because she's at #SxSW that I am not sending her tweets to my iPhone until it's over. #bitter,2,,
2788,"#Apple steals the show (again), with pop-up #marketing at #SXSW--&gt; <URL>",1,,
2789,I can stream #SXSW  on my iPad on SXSW Go,2,,
2790,Met the team that set up the #sxsw Apple store - set up whole place from nothing in 3 days. Great work!,1,,
2791,Nice to hear that mint.com is working on an iPad app! #FTW #SXSWi #SXSW,1,,
2792,Enjoyed learning about @mention experimentation product strategy fr @mention #sxtxstate #sxsw <URL>,2,,
2793,So it appears Apple is opening a pop up store in Austin for #sxsw - the employees were trying to hide it. The Beechwood tables gave it away.,1,,
2794,Several years too late? I think the trend of social apps is over... @mention  #sxsw #google #circles #conversation @mention,3,,
2795,itune released free #SXSW featured music! download them today <URL>,2,,
2796,Another reason to go to Austin: #Apple to open a #SXSW popup store <URL>,1,,
2797,What a great blog on the latest news of #SXSW ... like the opening of an #Apple store? <URL> #sxsw2011 @mention,1,,
2798,That's great! RT @mention I'm unique at #SXSW because I'm the only one w/ an iPhone 3GS. All the others followers have the iPhone 4. #winning,1,,
2799,#SxSW Giveaway! Free QR codes for your business cards and convention badges! Get them at booth #1315 by @mention <URL>,2,,
2800,&quot;Facebook and Google are our biggest competitors.&quot; Said #4sq's Crowley #sxsw #eurosxsw,1,,
2801,Update #Recco! <URL> Which #SXSW panels/parties are def good times? Follow friends who've been there b4 if you're a newbie.,2,,
2802,Today's Tech Tidbit: The iPad 2 Takes Over SXSW [VIDEO] <URL> via @mention @mention #ipad2 #sxsw #tech,1,,
2803,"@mention Echofon for iPhone &amp; Mac now both have â€œmuteâ€ù functions, where you can block #sxsw &amp; #sxswi. Iâ€™m about to do it. Canâ€™t wait.",1,,
2804,Help me decide which panel to go to next: Future of Social Photography or Google Doodles: Burning Man to Pac-Man and Beyond. #sxsw,2,,
2805,why the heck doesn't google maps use browser geo-location? am I missing it somehow? using chrome. @mention #sxsw #startupbus,3,,
2806,Off to check out the not-so-secret popup Apple store for tomorrow's iPad2 release in Austin. Somebody RE w/ the address... #sxsw,2,,
2807,Why the heck would anyone want Mozilla to switch to CrapKit (WebKit) when Gecko is good? Stupid Apple/Google bandwaggoners. #sxsw,3,,
2808,woah. expect Google Circles today at #sxsw during Google's League of Extraordinary Hackers events today. big!,1,,
2809,Z17: Protect the Innocent <URL> eN6P2E [codes valid: 8:00-11:59:59p 03/12/11] #infektd #sxsw #zlf,2,,
2810,Just passed a beat up pick up track with a dirty ass atv ona flatbead large driver is on an iphone...#sxsw @mention @mention,2,,
2811,Just passed a homeless w a sign: 'Saving for Ipad 2' #sxsw,2,,
2812,"If you need access to ATX Hackerspace during #sxsw, hit up our Google group: <URL>",2,,
2813,"Apple cited as the opposite of crowdsourcing - proprietary, Steve Jobs tells you what you want #csuitecsourcing #sxsw",3,,
2814,I am amused at the Apple Pop-up store at #SXSW this year. Brilliant idea... just brilliant. :D <URL>,1,,
2815,just walked by the line for the iPad 2. Bahahahaha! at least 5 blocks long. #fail #SXSW,3,,
2816,"4.  We need experts coming together.  #sxsw brings experts from Google to Foursquare together to meet, greet, and present!",2,,
2817,"It's called HOT SPOTS  -- Mobile Heatmap iPhone App (leveraging 4sq) for #SXSW Helps You Find Hot, or Quiet, Places",1,,
2818,Just bumped into @mention here in Austin for SXSWi and Accelerater  <URL>  #tech #SXSW,2,,
2819,Our updated iPhone app has song info for select streams (incl. @mention 24/7) &amp; live video streaming in time for #SXSW <URL>,1,,
2820,Yes! nailed it - Google Circles: to allow our online communication to respect the same boundaries that our offline social lives do. #sxsw,1,,
